ENSG00000228397  5.319e-02  0
ENSG00000278124  6.785e-01  0
ENSG00000201919  5.541e-01  0
ENSG00000273610  8.030e-02  0
ENSG00000201273  9.972e-02  0
ENSG00000184677  7.174e-01  0
ENSG00000173369  2.922e-01  0
ENSG00000169641  9.104e-01  0
ENSG00000125944  6.710e-03  0
ENSG00000004487  8.849e-01  1
ENSG00000235052  4.425e-01  0
ENSG00000088280  1.535e-02  0
ENSG00000204219  3.944e-04  0
ENSG00000007968  1.798e-02  0
ENSG00000271420  5.613e-02  0
ENSG00000261326  9.531e-01  0
ENSG00000057757  7.339e-01  0
ENSG00000125945  3.321e-02  0
ENSG00000117305  6.719e-01  0
ENSG00000011007  6.069e-01  0
ENSG00000215906  3.499e-01  0
ENSG00000179546  7.681e-01  0
ENSG00000197880  6.724e-02  0
ENSG00000227868  1.503e-01  0
ENSG00000188822  7.287e-01  0
ENSG00000249087  4.108e-02  0
ENSG00000189266  4.160e-01  0
ENSG00000117318  1.480e-01  0
ENSG00000117308  8.024e-01  0
ENSG00000185436  6.296e-01  0
ENSG00000236810  6.869e-01  0
ENSG00000142676  6.836e-01  0
ENSG00000230023  8.692e-01  0
ENSG00000188529  6.010e-01  0
ENSG00000142677  7.106e-01  0
ENSG00000117602  9.210e-02  0
ENSG00000179163  7.641e-01  0
ENSG00000011009  6.312e-01  0
ENSG00000142661  8.375e-01  0
ENSG00000158055  8.357e-01  0
ENSG00000169504  7.629e-01  0
ENSG00000001460  7.068e-03  0
ENSG00000225315  9.210e-01  0
ENSG00000232298  1.601e-01  0
ENSG00000184454  4.541e-01  0
ENSG00000001461  1.421e-02  0
ENSG00000133226  1.844e-01  0
ENSG00000117614  3.588e-01  0
ENSG00000264443  1.122e-01  0
ENSG00000231953  1.720e-02  0
ENSG00000229162  1.686e-01  0
ENSG00000020633  9.977e-02  0
ENSG00000233755  7.716e-01  0
ENSG00000261025  1.577e-02  0
ENSG00000162430  4.214e-01  0
ENSG00000261349  6.145e-01  0
ENSG00000233478  7.515e-01  0
ENSG00000182749  9.550e-01  0
ENSG00000224183  5.761e-01  0
ENSG00000117616  4.946e-01  0
ENSG00000272432  5.290e-01  0
ENSG00000127423  6.625e-01  0
ENSG00000188672  3.326e-01  0
ENSG00000183726  5.913e-01  0
ENSG00000117632  4.934e-01  0
ENSG00000233419  9.410e-01  0
ENSG00000158008  2.595e-01  0
ENSG00000117643  2.432e-01  0
ENSG00000225643  9.884e-01  0
ENSG00000187010  5.682e-01  0
ENSG00000157978  7.030e-01  0
ENSG00000117640  4.393e-01  0
ENSG00000158006  1.573e-01  0
ENSG00000204178  4.249e-01  0
ENSG00000228172  8.401e-01  0
ENSG00000175087  8.572e-01  0
ENSG00000169442  1.097e-01  0
ENSG00000117676  5.162e-01  0
ENSG00000158022  7.284e-01  0
ENSG00000282872  6.436e-01  0
ENSG00000130695  3.630e-02  0
ENSG00000236155  7.667e-01  0
ENSG00000176083  2.435e-02  0
ENSG00000236782  4.512e-02  0
ENSG00000284309  2.654e-01  0
ENSG00000142669  1.002e-01  0
ENSG00000176092  1.701e-01  0
ENSG00000198830  1.551e-03  0
ENSG00000158014  3.308e-01  0
ENSG00000197245  7.371e-02  0
ENSG00000270733  5.275e-01  0
ENSG00000142675  2.450e-02  0
ENSG00000158062  2.571e-01  0
ENSG00000225854  2.107e-01  0
ENSG00000188782  5.365e-02  0
ENSG00000175707  5.012e-08  0
ENSG00000225891  6.389e-05  0
ENSG00000117682  2.594e-02  0
ENSG00000253368  3.005e-04  0
ENSG00000060642  2.383e-08  0
ENSG00000131910  5.579e-04  0
ENSG00000260063  3.362e-08  0
ENSG00000142733  9.253e-01  0
ENSG00000142748  2.983e-01  0
ENSG00000158246  6.809e-01  0
ENSG00000090273  2.371e-08  0
ENSG00000158195  4.838e-01  0
ENSG00000117713  1.881e-08  0
ENSG00000090020  3.439e-01  0
ENSG00000186501  7.447e-01  0
ENSG00000142751  5.548e-08  0
ENSG00000204160  6.203e-09  0
ENSG00000174950  3.660e-01  0
ENSG00000175793  6.646e-04  0
ENSG00000142765  3.249e-03  0
ENSG00000142784  7.549e-02  0
ENSG00000181773  4.319e-01  0
ENSG00000241547  1.464e-01  0
ENSG00000225886  9.733e-01  0
ENSG00000243659  1.010e-02  0
ENSG00000214973  8.187e-01  0
ENSG00000130775  5.131e-01  0
ENSG00000126705  2.753e-01  0
ENSG00000237429  1.402e-01  0
ENSG00000269971  4.544e-01  0
ENSG00000126698  8.949e-01  0
ENSG00000235912  2.732e-01  0
ENSG00000169403  3.008e-01  0
ENSG00000000938  5.360e-01  0
ENSG00000130768  9.652e-01  0
ENSG00000158156  8.326e-01  0
ENSG00000117758  5.010e-01  0
ENSG00000009780  5.344e-04  0
ENSG00000117751  5.122e-01  0
ENSG00000180098  6.724e-01  0
ENSG00000229388  8.506e-01  0
ENSG00000130766  1.980e-01  0
ENSG00000238231  6.570e-02  0
ENSG00000117748  1.848e-01  1
ENSG00000130770  1.368e-01  0
ENSG00000278274  4.468e-01  0
ENSG00000180198  2.082e-01  0
ENSG00000130772  8.871e-01  0
ENSG00000158161  7.386e-04  0
ENSG00000200087  3.072e-01  0
ENSG00000116329  1.693e-01  0
ENSG00000270605  2.063e-01  0
ENSG00000274266  6.676e-01  0
ENSG00000204138  8.405e-01  0
ENSG00000279443  1.974e-01  0
ENSG00000271398  1.913e-01  0
ENSG00000273544  5.528e-01  0
ENSG00000188060  6.423e-02  0
ENSG00000197989  6.499e-01  0
ENSG00000198492  2.150e-01  0
ENSG00000277916  7.783e-01  0
ENSG00000159023  3.931e-01  0
ENSG00000162419  2.820e-01  0
ENSG00000120656  2.941e-01  0
ENSG00000231468  7.253e-01  0
ENSG00000060656  3.177e-02  0
ENSG00000253304  1.577e-02  0
ENSG00000237934  3.036e-01  0
ENSG00000116353  1.292e-02  0
ENSG00000116350  6.294e-02  0
ENSG00000228176  8.955e-01  0
ENSG00000162511  3.533e-01  0
ENSG00000233399  7.415e-01  0
ENSG00000223382  6.726e-01  0
ENSG00000186056  9.422e-01  0
ENSG00000162510  8.014e-01  0
ENSG00000229447  8.332e-01  0
ENSG00000236335  9.686e-01  0
ENSG00000121766  9.424e-01  0
ENSG00000134644  3.139e-01  0
ENSG00000229167  5.645e-01  0
ENSG00000168528  1.863e-01  0
ENSG00000060688  6.200e-01  0
ENSG00000235790  8.137e-01  0
ENSG00000084636  3.650e-01  0
ENSG00000121769  7.977e-01  0
ENSG00000121764  3.175e-01  0
ENSG00000162512  9.188e-01  0
ENSG00000142910  6.869e-01  0
ENSG00000121753  2.005e-01  0
ENSG00000162517  1.715e-01  0
ENSG00000084628  9.270e-03  0
ENSG00000121774  7.134e-01  0
ENSG00000160051  8.788e-01  0
ENSG00000116478  9.051e-01  1
ENSG00000121775  8.256e-01  0
ENSG00000134668  9.478e-01  0
ENSG00000269967  2.340e-01  0
ENSG00000225828  6.001e-01  0
ENSG00000284543  2.542e-01  0
ENSG00000260386  1.304e-01  0
ENSG00000184007  5.681e-01  0
ENSG00000160055  8.715e-01  0
ENSG00000183615  5.590e-01  0
ENSG00000162526  7.240e-01  0
ENSG00000025800  8.779e-01  0
ENSG00000160062  2.740e-01  0
ENSG00000162521  2.047e-02  0
ENSG00000160058  6.961e-01  0
ENSG00000220785  4.797e-01  0
ENSG00000084652  8.379e-01  0
ENSG00000176261  1.874e-02  0
ENSG00000160050  4.040e-01  0
ENSG00000224066  9.043e-01  0
ENSG00000222046  8.369e-01  0
ENSG00000175130  8.545e-01  0
ENSG00000084623  8.584e-01  0
ENSG00000142920  1.496e-01  0
ENSG00000162522  3.249e-02  0
ENSG00000229259  3.153e-01  0
ENSG00000273274  3.189e-01  0
ENSG00000134684  4.663e-01  0
ENSG00000160097  9.725e-01  0
ENSG00000224409  5.361e-02  0
ENSG00000121900  3.421e-01  0
ENSG00000278966  6.647e-02  0
ENSG00000134686  1.928e-01  0
ENSG00000162520  1.556e-02  0
ENSG00000004455  1.048e-01  0
ENSG00000116514  4.279e-02  0
ENSG00000236065  1.935e-01  0
ENSG00000116497  5.984e-01  0
ENSG00000121905  1.273e-01  0
ENSG00000116525  5.302e-01  0
ENSG00000279179  6.037e-01  0
ENSG00000239670  1.054e-01  0
ENSG00000217644  6.405e-02  0
ENSG00000278997  5.024e-01  0
ENSG00000284154  1.570e-01  0
ENSG00000222112  1.147e-01  0
ENSG00000160094  9.557e-01  0
ENSG00000184389  1.230e-01  0
ENSG00000121903  6.190e-01  0
ENSG00000270115  8.104e-02  0
ENSG00000225313  1.440e-01  0
ENSG00000235907  6.094e-01  0
ENSG00000233246  9.199e-01  0
ENSG00000121904  8.973e-01  0
ENSG00000176256  6.003e-01  0
ENSG00000231163  4.998e-01  0
ENSG00000188910  8.057e-01  0
ENSG00000189280  8.291e-01  0
ENSG00000142698  7.562e-01  0
ENSG00000116544  6.604e-01  0
ENSG00000187513  5.762e-01  0
ENSG00000243749  9.982e-01  0
ENSG00000163867  6.800e-01  0
ENSG00000197056  5.695e-01  0
ENSG00000230163  1.912e-01  0
ENSG00000189433  7.738e-01  0
ENSG00000163866  9.238e-01  0
ENSG00000241014  9.539e-01  0
ENSG00000116819  6.342e-01  0
ENSG00000126067  7.693e-01  0
ENSG00000116560  8.933e-01  0
ENSG00000239636  4.379e-01  0
ENSG00000146463  1.015e-01  0
ENSG00000092847  3.541e-01  0
ENSG00000020129  5.948e-01  0
ENSG00000142687  3.275e-01  0
ENSG00000092850  4.057e-01  0
ENSG00000054116  6.237e-01  0
ENSG00000142686  4.427e-01  0
ENSG00000116863  4.521e-01  0
ENSG00000134698  8.169e-01  0
ENSG00000271554  2.736e-01  0
ENSG00000232862  3.596e-01  0
ENSG00000171812  8.164e-01  0
ENSG00000054118  3.905e-01  0
ENSG00000116871  2.848e-01  0
ENSG00000126070  3.607e-01  0
ENSG00000214193  8.008e-01  0
ENSG00000196182  2.276e-01  0
ENSG00000142694  2.379e-01  0
ENSG00000116883  2.337e-01  0
ENSG00000181817  9.134e-02  0
ENSG00000116898  5.046e-01  0
ENSG00000119535  9.132e-02  0
ENSG00000116885  1.211e-01  0
ENSG00000163873  9.888e-01  0
ENSG00000163874  1.575e-01  0
ENSG00000233621  4.508e-01  0
ENSG00000163875  9.170e-01  0
ENSG00000163879  9.375e-01  0
ENSG00000185090  1.733e-01  0
ENSG00000169218  5.744e-01  0
ENSG00000188786  2.961e-01  0
ENSG00000196449  2.723e-01  0
ENSG00000232273  9.692e-01  0
ENSG00000223944  7.408e-01  0
ENSG00000134690  9.517e-01  0
ENSG00000230451  7.880e-01  0
ENSG00000163877  8.903e-01  0
ENSG00000134697  9.070e-01  0
ENSG00000183317  1.834e-01  0
ENSG00000197982  1.228e-01  0
ENSG00000183386  6.549e-02  0
ENSG00000116922  7.711e-01  0
ENSG00000183520  6.575e-02  0
ENSG00000204084  8.269e-01  0
ENSG00000212541  8.268e-02  0
ENSG00000214141  1.362e-01  0
ENSG00000183431  3.875e-02  0
ENSG00000237290  7.300e-01  0
ENSG00000224592  4.212e-01  0
ENSG00000158315  1.263e-01  0
ENSG00000174574  2.999e-03  0
ENSG00000131233  1.039e-01  0
ENSG00000238063  8.303e-02  0
ENSG00000127603  7.489e-10  0
ENSG00000116954  8.193e-01  0
ENSG00000228436  5.486e-01  0
ENSG00000183682  2.489e-11  0
